"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 06 10:39:05 GMT 2026","Sun Sep 06 10:39:07 GMT 2026","1399","","login.LoginTests","","login.LoginTests","inactiveUserCannotLogin","Inactive user cannot login",""
"passed","Sun Sep 06 10:39:04 GMT 2026","Sun Sep 06 10:39:04 GMT 2026","60","","offer.OfferCreationTests","","offer.OfferCreationTests","guestCannotCreateOfferWithoutToken","Guest cannot create offer without token",""
"passed","Sun Sep 06 10:39:08 GMT 2026","Sun Sep 06 10:39:09 GMT 2026","898","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [2] MENTOR",""
"passed","Sun Sep 06 10:39:13 GMT 2026","Sun Sep 06 10:39:15 GMT 2026","1651","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUsersList","Admin can get users list",""
"passed","Sun Sep 06 10:39:06 GMT 2026","Sun Sep 06 10:39:06 GMT 2026","84","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithWeakPassword","Guest cannot register with weak password",""
"passed","Sun Sep 06 10:39:11 GMT 2026","Sun Sep 06 10:39:14 GMT 2026","3272","","ui.LoginUITests","","ui.LoginUITests","guestSeesLoginErrorForWrongPassword","Guest sees login error for wrong password",""
"passed","Sun Sep 06 10:39:07 GMT 2026","Sun Sep 06 10:39:07 GMT 2026","79","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without roles",""
"passed","Sun Sep 06 10:39:06 GMT 2026","Sun Sep 06 10:39:07 GMT 2026","942","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanRetryCreateOfferWithSameIdempotencyKey","Mentor can safely retry offer creation with idempotency key",""
"passed","Sun Sep 06 10:39:05 GMT 2026","Sun Sep 06 10:39:05 GMT 2026","482","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWrongPassword","Guest cannot login with wrong password",""
"passed","Sun Sep 06 10:39:11 GMT 2026","Sun Sep 06 10:39:13 GMT 2026","1652","","users.UserEditTests","","users.UserEditTests","adminCannotUpdateUserWithDuplicateEmail","Admin cannot update user with duplicate email",""
"passed","Sun Sep 06 10:39:07 GMT 2026","Sun Sep 06 10:39:11 GMT 2026","3355","","ui.LoginUITests","","ui.LoginUITests","studentCanLoginFromUi","Student can login from UI",""
"passed","Sun Sep 06 10:39:08 GMT 2026","Sun Sep 06 10:39:08 GMT 2026","359","","login.LoginTests","","login.LoginTests","guestCannotLoginWithEmailHavingLeadingOrTrailingSpaces","Guest cannot login with email having leading or trailing spaces",""
"passed","Sun Sep 06 10:39:06 GMT 2026","Sun Sep 06 10:39:06 GMT 2026","169","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithMultipleRoles","Guest cannot register with multiple roles",""
"passed","Sun Sep 06 10:39:07 GMT 2026","Sun Sep 06 10:39:07 GMT 2026","181","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without email",""
"passed","Sun Sep 06 10:39:07 GMT 2026","Sun Sep 06 10:39:07 GMT 2026","76","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without last name",""
"passed","Sun Sep 06 10:39:06 GMT 2026","Sun Sep 06 10:39:08 GMT 2026","2066","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user email",""
"passed","Sun Sep 06 10:39:10 GMT 2026","Sun Sep 06 10:39:13 GMT 2026","2536","","ui.CatalogUITests","","ui.CatalogUITests","guestCanOpenCatalog","Guest can open catalog",""
"passed","Sun Sep 06 10:39:13 GMT 2026","Sun Sep 06 10:39:14 GMT 2026","1396","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUserByPublicId","User without admin role cannot get other user by public id [2] MENTOR",""
"passed","Sun Sep 06 10:39:10 GMT 2026","Sun Sep 06 10:39:11 GMT 2026","725","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [1] STUDENT",""
"passed","Sun Sep 06 10:39:14 GMT 2026","Sun Sep 06 10:39:15 GMT 2026","996","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUserByPublicId","User without admin role cannot get other user by public id [1] STUDENT",""
"passed","Sun Sep 06 10:39:07 GMT 2026","Sun Sep 06 10:39:07 GMT 2026","87","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without password",""
"passed","Sun Sep 06 10:39:03 GMT 2026","Sun Sep 06 10:39:10 GMT 2026","7317","","ui.CatalogUITests","","ui.CatalogUITests","guestSeesActiveOfferInCatalog","Guest sees active offer in catalog",""
"passed","Sun Sep 06 10:39:03 GMT 2026","Sun Sep 06 10:39:04 GMT 2026","607","","offer.OfferCreationTests","","offer.OfferCreationTests","userWithoutMentorRoleCannotCreateOffer","User without mentor role cannot create offer [2] ADMIN",""
"passed","Sun Sep 06 10:39:09 GMT 2026","Sun Sep 06 10:39:10 GMT 2026","964","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [1] STUDENT",""
"passed","Sun Sep 06 10:39:13 GMT 2026","Sun Sep 06 10:39:14 GMT 2026","1183","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create mentor user",""
"passed","Sun Sep 06 10:38:55 GMT 2026","Sun Sep 06 10:39:04 GMT 2026","8923","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user first name",""
"passed","Sun Sep 06 10:39:08 GMT 2026","Sun Sep 06 10:39:09 GMT 2026","1668","","users.UserAccessTests","","users.UserAccessTests","adminCanSeeInactiveUserInUsersList","Admin can see inactive user in users list",""
"passed","Sun Sep 06 10:39:07 GMT 2026","Sun Sep 06 10:39:07 GMT 2026","49","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithMalformedToken","User cannot create offer with malformed token",""
"passed","Sun Sep 06 10:39:07 GMT 2026","Sun Sep 06 10:39:07 GMT 2026","220","","login.LoginTests","","login.LoginTests","guestCannotLoginWithUnknownEmail","Guest cannot login with unknown email",""
"passed","Sun Sep 06 10:39:14 GMT 2026","Sun Sep 06 10:39:15 GMT 2026","826","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create student user",""
"passed","Sun Sep 06 10:38:58 GMT 2026","Sun Sep 06 10:39:06 GMT 2026","7215","","register.RegisterTests","","register.RegisterTests","guestCanRegisterUser","Guest can register user [1] STUDENT",""
"passed","Sun Sep 06 10:39:07 GMT 2026","Sun Sep 06 10:39:07 GMT 2026","74","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without first name",""
"passed","Sun Sep 06 10:39:10 GMT 2026","Sun Sep 06 10:39:11 GMT 2026","1522","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user roles",""
"passed","Sun Sep 06 10:38:55 GMT 2026","Sun Sep 06 10:39:05 GMT 2026","9447","","login.LoginTests","","login.LoginTests","guestCanLoginWithNormalizedEmail","Guest can login with normalized email",""
"passed","Sun Sep 06 10:39:07 GMT 2026","Sun Sep 06 10:39:07 GMT 2026","65","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without email and password",""
"passed","Sun Sep 06 10:39:08 GMT 2026","Sun Sep 06 10:39:08 GMT 2026","124","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWhitespaceOnlyCredentials","Guest cannot login with whitespace only credentials",""
"passed","Sun Sep 06 10:39:07 GMT 2026","Sun Sep 06 10:39:08 GMT 2026","752","","login.LoginTests","","login.LoginTests","guestCanLoginAfterSuccessfulRegistration","Guest can login after successful registration",""
"passed","Sun Sep 06 10:39:07 GMT 2026","Sun Sep 06 10:39:08 GMT 2026","333","","register.RegisterTests","","register.RegisterTests","guestCanRegisterWithNormalizedEmail","Guest can register with normalized email",""
"passed","Sun Sep 06 10:39:07 GMT 2026","Sun Sep 06 10:39:07 GMT 2026","108","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without password",""
"passed","Sun Sep 06 10:39:12 GMT 2026","Sun Sep 06 10:39:13 GMT 2026","1209","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create admin user",""
"passed","Sun Sep 06 10:39:04 GMT 2026","Sun Sep 06 10:39:06 GMT 2026","1849","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user last name",""
"passed","Sun Sep 06 10:39:09 GMT 2026","Sun Sep 06 10:39:10 GMT 2026","932","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [2] MENTOR",""
"passed","Sun Sep 06 10:39:11 GMT 2026","Sun Sep 06 10:39:13 GMT 2026","1833","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUserByPublicId","Admin can get user by public id",""
"passed","Sun Sep 06 10:39:06 GMT 2026","Sun Sep 06 10:39:06 GMT 2026","194","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterAdminUser","Guest cannot register admin user",""
"passed","Sun Sep 06 10:38:55 GMT 2026","Sun Sep 06 10:39:02 GMT 2026","6808","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithInvalidTokenSignature","User cannot create offer with invalid token signature",""
"passed","Sun Sep 06 10:39:10 GMT 2026","Sun Sep 06 10:39:12 GMT 2026","1711","","users.UserCreationTests","","users.UserCreationTests","adminCannotCreateUserWithDuplicateEmail","Admin cannot create user with duplicate email",""
"passed","Sun Sep 06 10:39:04 GMT 2026","Sun Sep 06 10:39:04 GMT 2026","785","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithExpiredToken","User cannot create offer with expired token",""
"passed","Sun Sep 06 10:39:13 GMT 2026","Sun Sep 06 10:39:16 GMT 2026","2658","","ui.LoginUITests","","ui.LoginUITests","loggedInUserNameIsShownInHeader","Logged in user name is shown in header",""
"passed","Sun Sep 06 10:39:04 GMT 2026","Sun Sep 06 10:39:06 GMT 2026","1889","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanCreateOffer","Mentor can create offer",""
"passed","Sun Sep 06 10:39:07 GMT 2026","Sun Sep 06 10:39:07 GMT 2026","56","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without email",""
"passed","Sun Sep 06 10:38:55 GMT 2026","Sun Sep 06 10:39:03 GMT 2026","7840","","framework.RestAssuredConnectorServerErrorTests","","framework.RestAssuredConnectorServerErrorTests","connectorRetriesAndReturnsServerError","Connector retries and returns server error",""
"passed","Sun Sep 06 10:39:06 GMT 2026","Sun Sep 06 10:39:07 GMT 2026","466","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithDuplicateEmail","Guest cannot register with duplicate email",""
"passed","Sun Sep 06 10:39:06 GMT 2026","Sun Sep 06 10:39:06 GMT 2026","409","","register.RegisterTests","","register.RegisterTests","guestCanRegisterUser","Guest can register user [2] MENTOR",""
"passed","Sun Sep 06 10:39:02 GMT 2026","Sun Sep 06 10:39:03 GMT 2026","598","","offer.OfferCreationTests","","offer.OfferCreationTests","userWithoutMentorRoleCannotCreateOffer","User without mentor role cannot create offer [1] STUDENT",""
"passed","Sun Sep 06 10:39:08 GMT 2026","Sun Sep 06 10:39:10 GMT 2026","1597","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user status",""
