"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 12 08:26:10 GMT 2026","Sun Jul 12 08:26:10 GMT 2026","64","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without password",""
"passed","Sun Jul 12 08:26:09 GMT 2026","Sun Jul 12 08:26:09 GMT 2026","109","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without email and password",""
"passed","Sun Jul 12 08:25:58 GMT 2026","Sun Jul 12 08:26:07 GMT 2026","8960","","login.LoginTests","","login.LoginTests","guestCanLoginWithNormalizedEmail","Guest can login with normalized email",""
"passed","Sun Jul 12 08:26:13 GMT 2026","Sun Jul 12 08:26:14 GMT 2026","1405","","users.UserCreationTests","","users.UserCreationTests","adminCannotCreateUserWithDuplicateEmail","Admin cannot create user with duplicate email",""
"passed","Sun Jul 12 08:26:15 GMT 2026","Sun Jul 12 08:26:16 GMT 2026","1789","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUserByPublicId","User without admin role cannot get other user by public id [2] MENTOR",""
"passed","Sun Jul 12 08:26:09 GMT 2026","Sun Jul 12 08:26:09 GMT 2026","58","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithMultipleRoles","Guest cannot register with multiple roles",""
"passed","Sun Jul 12 08:26:16 GMT 2026","Sun Jul 12 08:26:18 GMT 2026","1770","","ui.LoginUITests","","ui.LoginUITests","loggedInUserNameIsShownInHeader","Logged in user name is shown in header",""
"passed","Sun Jul 12 08:26:09 GMT 2026","Sun Jul 12 08:26:09 GMT 2026","69","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterAdminUser","Guest cannot register admin user",""
"passed","Sun Jul 12 08:26:12 GMT 2026","Sun Jul 12 08:26:14 GMT 2026","1438","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user roles",""
"passed","Sun Jul 12 08:26:14 GMT 2026","Sun Jul 12 08:26:15 GMT 2026","1138","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create admin user",""
"passed","Sun Jul 12 08:26:15 GMT 2026","Sun Jul 12 08:26:16 GMT 2026","828","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create mentor user",""
"passed","Sun Jul 12 08:26:09 GMT 2026","Sun Jul 12 08:26:10 GMT 2026","287","","login.LoginTests","","login.LoginTests","guestCannotLoginWithUnknownEmail","Guest cannot login with unknown email",""
"passed","Sun Jul 12 08:26:13 GMT 2026","Sun Jul 12 08:26:17 GMT 2026","3814","","ui.LoginUITests","","ui.LoginUITests","guestSeesLoginErrorForWrongPassword","Guest sees login error for wrong password",""
"passed","Sun Jul 12 08:26:07 GMT 2026","Sun Jul 12 08:26:07 GMT 2026","554","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithExpiredToken","User cannot create offer with expired token",""
"passed","Sun Jul 12 08:26:07 GMT 2026","Sun Jul 12 08:26:07 GMT 2026","61","","offer.OfferCreationTests","","offer.OfferCreationTests","guestCannotCreateOfferWithoutToken","Guest cannot create offer without token",""
"passed","Sun Jul 12 08:26:07 GMT 2026","Sun Jul 12 08:26:09 GMT 2026","1408","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanCreateOffer","Mentor can create offer",""
"passed","Sun Jul 12 08:26:06 GMT 2026","Sun Jul 12 08:26:13 GMT 2026","7132","","ui.CatalogUITests","","ui.CatalogUITests","guestSeesActiveOfferInCatalog","Guest sees active offer in catalog",""
"passed","Sun Jul 12 08:26:09 GMT 2026","Sun Jul 12 08:26:09 GMT 2026","149","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without last name",""
"passed","Sun Jul 12 08:26:08 GMT 2026","Sun Jul 12 08:26:09 GMT 2026","333","","register.RegisterTests","","register.RegisterTests","guestCanRegisterUser","Guest can register user [2] MENTOR",""
"passed","Sun Jul 12 08:26:01 GMT 2026","Sun Jul 12 08:26:08 GMT 2026","6735","","register.RegisterTests","","register.RegisterTests","guestCanRegisterUser","Guest can register user [1] STUDENT",""
"passed","Sun Jul 12 08:26:09 GMT 2026","Sun Jul 12 08:26:10 GMT 2026","1677","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user email",""
"passed","Sun Jul 12 08:26:10 GMT 2026","Sun Jul 12 08:26:13 GMT 2026","3470","","ui.LoginUITests","","ui.LoginUITests","studentCanLoginFromUi","Student can login from UI",""
"passed","Sun Jul 12 08:26:09 GMT 2026","Sun Jul 12 08:26:10 GMT 2026","83","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without first name",""
"passed","Sun Jul 12 08:25:58 GMT 2026","Sun Jul 12 08:26:06 GMT 2026","7787","","framework.RestAssuredConnectorServerErrorTests","","framework.RestAssuredConnectorServerErrorTests","connectorRetriesAndReturnsServerError","Connector retries and returns server error",""
