"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 28 08:44:35 GMT 2026","Tue Jul 28 08:44:35 GMT 2026","293","","register.RegisterTests","","register.RegisterTests","guestCanRegisterUser","Guest can register user [2] MENTOR",""
"passed","Tue Jul 28 08:44:37 GMT 2026","Tue Jul 28 08:44:37 GMT 2026","68","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without first name",""
"passed","Tue Jul 28 08:44:36 GMT 2026","Tue Jul 28 08:44:40 GMT 2026","3398","","ui.LoginUITests","","ui.LoginUITests","studentCanLoginFromUi","Student can login from UI",""
"passed","Tue Jul 28 08:44:40 GMT 2026","Tue Jul 28 08:44:41 GMT 2026","1630","","users.UserCreationTests","","users.UserCreationTests","adminCannotCreateUserWithDuplicateEmail","Admin cannot create user with duplicate email",""
"passed","Tue Jul 28 08:44:36 GMT 2026","Tue Jul 28 08:44:36 GMT 2026","539","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithDuplicateEmail","Guest cannot register with duplicate email",""
"passed","Tue Jul 28 08:44:40 GMT 2026","Tue Jul 28 08:44:42 GMT 2026","1825","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUserByPublicId","Admin can get user by public id",""
"passed","Tue Jul 28 08:44:42 GMT 2026","Tue Jul 28 08:44:43 GMT 2026","1141","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUserByPublicId","User without admin role cannot get other user by public id [2] MENTOR",""
"passed","Tue Jul 28 08:44:40 GMT 2026","Tue Jul 28 08:44:43 GMT 2026","2869","","ui.CatalogUITests","","ui.CatalogUITests","guestCanOpenCatalog","Guest can open catalog",""
"passed","Tue Jul 28 08:44:40 GMT 2026","Tue Jul 28 08:44:43 GMT 2026","3430","","ui.LoginUITests","","ui.LoginUITests","guestSeesLoginErrorForWrongPassword","Guest sees login error for wrong password",""
"passed","Tue Jul 28 08:44:37 GMT 2026","Tue Jul 28 08:44:39 GMT 2026","1872","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user roles",""
