"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 03 09:56:32 GMT 2026","Mon Aug 03 09:56:33 GMT 2026","413","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [2] MENTOR",""
"passed","Mon Aug 03 09:56:31 GMT 2026","Mon Aug 03 09:56:35 GMT 2026","3985","","ui.LoginUITests","","ui.LoginUITests","studentCanLoginFromUi","Student can login from UI",""
"passed","Mon Aug 03 09:56:31 GMT 2026","Mon Aug 03 09:56:32 GMT 2026","799","","users.UserAccessTests","","users.UserAccessTests","adminCanSeeInactiveUserInUsersList","Admin can see inactive user in users list",""
"passed","Mon Aug 03 09:56:24 GMT 2026","Mon Aug 03 09:56:30 GMT 2026","5962","","login.LoginTests","","login.LoginTests","guestCanLoginWithNormalizedEmail","Guest can login with normalized email",""
"passed","Mon Aug 03 09:56:31 GMT 2026","Mon Aug 03 09:56:31 GMT 2026","37","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without email",""
"passed","Mon Aug 03 09:56:32 GMT 2026","Mon Aug 03 09:56:32 GMT 2026","23","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWhitespaceOnlyCredentials","Guest cannot login with whitespace only credentials",""
"passed","Mon Aug 03 09:56:30 GMT 2026","Mon Aug 03 09:56:30 GMT 2026","324","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithExpiredToken","User cannot create offer with expired token",""
"passed","Mon Aug 03 09:56:29 GMT 2026","Mon Aug 03 09:56:29 GMT 2026","346","","offer.OfferCreationTests","","offer.OfferCreationTests","userWithoutMentorRoleCannotCreateOffer","User without mentor role cannot create offer [1] STUDENT",""
"passed","Mon Aug 03 09:56:34 GMT 2026","Mon Aug 03 09:56:35 GMT 2026","903","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUserByPublicId","User without admin role cannot get other user by public id [2] MENTOR",""
"passed","Mon Aug 03 09:56:31 GMT 2026","Mon Aug 03 09:56:31 GMT 2026","32","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without email",""
"passed","Mon Aug 03 09:56:33 GMT 2026","Mon Aug 03 09:56:34 GMT 2026","1042","","users.UserCreationTests","","users.UserCreationTests","adminCannotCreateUserWithDuplicateEmail","Admin cannot create user with duplicate email",""
"passed","Mon Aug 03 09:56:31 GMT 2026","Mon Aug 03 09:56:31 GMT 2026","106","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without last name",""
"passed","Mon Aug 03 09:56:31 GMT 2026","Mon Aug 03 09:56:31 GMT 2026","231","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithDuplicateEmail","Guest cannot register with duplicate email",""
"passed","Mon Aug 03 09:56:30 GMT 2026","Mon Aug 03 09:56:30 GMT 2026","363","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWrongPassword","Guest cannot login with wrong password",""
"passed","Mon Aug 03 09:56:24 GMT 2026","Mon Aug 03 09:56:30 GMT 2026","5715","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user first name",""
"passed","Mon Aug 03 09:56:31 GMT 2026","Mon Aug 03 09:56:31 GMT 2026","162","","login.LoginTests","","login.LoginTests","guestCannotLoginWithUnknownEmail","Guest cannot login with unknown email",""
