"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 01 11:26:06 GMT 2026","Tue Sep 01 11:26:06 GMT 2026","106","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without email",""
"passed","Tue Sep 01 11:26:05 GMT 2026","Tue Sep 01 11:26:05 GMT 2026","60","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterAdminUser","Guest cannot register admin user",""
"passed","Tue Sep 01 11:26:12 GMT 2026","Tue Sep 01 11:26:13 GMT 2026","1408","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create mentor user",""
"passed","Tue Sep 01 11:26:07 GMT 2026","Tue Sep 01 11:26:07 GMT 2026","31","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithMalformedToken","User cannot create offer with malformed token",""
"passed","Tue Sep 01 11:26:09 GMT 2026","Tue Sep 01 11:26:09 GMT 2026","805","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [1] STUDENT",""
"passed","Tue Sep 01 11:26:07 GMT 2026","Tue Sep 01 11:26:07 GMT 2026","49","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWhitespaceOnlyCredentials","Guest cannot login with whitespace only credentials",""
"passed","Tue Sep 01 11:26:04 GMT 2026","Tue Sep 01 11:26:06 GMT 2026","1975","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user email",""
"passed","Tue Sep 01 11:26:10 GMT 2026","Tue Sep 01 11:26:14 GMT 2026","3669","","ui.LoginUITests","","ui.LoginUITests","guestSeesLoginErrorForWrongPassword","Guest sees login error for wrong password",""
"passed","Tue Sep 01 11:26:12 GMT 2026","Tue Sep 01 11:26:15 GMT 2026","2553","","ui.LoginUITests","","ui.LoginUITests","loggedInUserNameIsShownInHeader","Logged in user name is shown in header",""
"passed","Tue Sep 01 11:26:03 GMT 2026","Tue Sep 01 11:26:10 GMT 2026","7295","","ui.CatalogUITests","","ui.CatalogUITests","guestSeesActiveOfferInCatalog","Guest sees active offer in catalog",""
"passed","Tue Sep 01 11:26:04 GMT 2026","Tue Sep 01 11:26:06 GMT 2026","1422","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanCreateOffer","Mentor can create offer",""
"passed","Tue Sep 01 11:26:09 GMT 2026","Tue Sep 01 11:26:11 GMT 2026","1214","","users.UserCreationTests","","users.UserCreationTests","adminCannotCreateUserWithDuplicateEmail","Admin cannot create user with duplicate email",""
"passed","Tue Sep 01 11:26:06 GMT 2026","Tue Sep 01 11:26:06 GMT 2026","518","","login.LoginTests","","login.LoginTests","guestCannotLoginWithUnknownEmail","Guest cannot login with unknown email",""
"passed","Tue Sep 01 11:26:05 GMT 2026","Tue Sep 01 11:26:05 GMT 2026","53","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithWeakPassword","Guest cannot register with weak password",""
"passed","Tue Sep 01 11:26:08 GMT 2026","Tue Sep 01 11:26:09 GMT 2026","1020","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [2] MENTOR",""
