"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 16 08:23:02 GMT 2026","Thu Jul 16 08:23:02 GMT 2026","394","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithDuplicateEmail","Guest cannot register with duplicate email",""
"passed","Thu Jul 16 08:22:51 GMT 2026","Thu Jul 16 08:23:00 GMT 2026","8614","","login.LoginTests","","login.LoginTests","guestCanLoginWithNormalizedEmail","Guest can login with normalized email",""
"passed","Thu Jul 16 08:23:02 GMT 2026","Thu Jul 16 08:23:02 GMT 2026","71","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without password",""
"passed","Thu Jul 16 08:22:58 GMT 2026","Thu Jul 16 08:22:59 GMT 2026","638","","offer.OfferCreationTests","","offer.OfferCreationTests","userWithoutMentorRoleCannotCreateOffer","User without mentor role cannot create offer [1] STUDENT",""
"passed","Thu Jul 16 08:23:02 GMT 2026","Thu Jul 16 08:23:02 GMT 2026","233","","login.LoginTests","","login.LoginTests","guestCannotLoginWithUnknownEmail","Guest cannot login with unknown email",""
"passed","Thu Jul 16 08:23:07 GMT 2026","Thu Jul 16 08:23:08 GMT 2026","881","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create admin user",""
"passed","Thu Jul 16 08:23:05 GMT 2026","Thu Jul 16 08:23:06 GMT 2026","1045","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [1] STUDENT",""
"passed","Thu Jul 16 08:22:51 GMT 2026","Thu Jul 16 08:22:58 GMT 2026","6526","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithInvalidTokenSignature","User cannot create offer with invalid token signature",""
"passed","Thu Jul 16 08:23:02 GMT 2026","Thu Jul 16 08:23:02 GMT 2026","67","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without roles",""
"passed","Thu Jul 16 08:23:02 GMT 2026","Thu Jul 16 08:23:02 GMT 2026","46","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without first name",""
"passed","Thu Jul 16 08:23:01 GMT 2026","Thu Jul 16 08:23:02 GMT 2026","1086","","login.LoginTests","","login.LoginTests","inactiveUserCannotLogin","Inactive user cannot login",""
"passed","Thu Jul 16 08:23:07 GMT 2026","Thu Jul 16 08:23:10 GMT 2026","3345","","ui.LoginUITests","","ui.LoginUITests","guestSeesLoginErrorForWrongPassword","Guest sees login error for wrong password",""
"passed","Thu Jul 16 08:23:00 GMT 2026","Thu Jul 16 08:23:01 GMT 2026","1519","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanCreateOffer","Mentor can create offer",""
"passed","Thu Jul 16 08:23:02 GMT 2026","Thu Jul 16 08:23:07 GMT 2026","4786","","ui.LoginUITests","","ui.LoginUITests","studentCanLoginFromUi","Student can login from UI",""
"passed","Thu Jul 16 08:23:09 GMT 2026","Thu Jul 16 08:23:10 GMT 2026","790","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create student user",""
