"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 15 08:24:08 GMT 2026","Wed Jul 15 08:24:09 GMT 2026","592","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithExpiredToken","User cannot create offer with expired token",""
"passed","Wed Jul 15 08:24:12 GMT 2026","Wed Jul 15 08:24:15 GMT 2026","3145","","ui.LoginUITests","","ui.LoginUITests","studentCanLoginFromUi","Student can login from UI",""
"passed","Wed Jul 15 08:24:12 GMT 2026","Wed Jul 15 08:24:13 GMT 2026","582","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [2] MENTOR",""
"passed","Wed Jul 15 08:24:10 GMT 2026","Wed Jul 15 08:24:10 GMT 2026","454","","register.RegisterTests","","register.RegisterTests","guestCanRegisterUser","Guest can register user [2] MENTOR",""
"passed","Wed Jul 15 08:24:12 GMT 2026","Wed Jul 15 08:24:12 GMT 2026","566","","login.LoginTests","","login.LoginTests","guestCannotLoginWithEmailHavingLeadingOrTrailingSpaces","Guest cannot login with email having leading or trailing spaces",""
"passed","Wed Jul 15 08:24:11 GMT 2026","Wed Jul 15 08:24:12 GMT 2026","466","","login.LoginTests","","login.LoginTests","guestCanLoginAfterSuccessfulRegistration","Guest can login after successful registration",""
"passed","Wed Jul 15 08:24:11 GMT 2026","Wed Jul 15 08:24:11 GMT 2026","402","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithDuplicateEmail","Guest cannot register with duplicate email",""
"passed","Wed Jul 15 08:24:11 GMT 2026","Wed Jul 15 08:24:11 GMT 2026","47","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without email",""
"passed","Wed Jul 15 08:24:11 GMT 2026","Wed Jul 15 08:24:11 GMT 2026","312","","login.LoginTests","","login.LoginTests","guestCannotLoginWithUnknownEmail","Guest cannot login with unknown email",""
"passed","Wed Jul 15 08:24:00 GMT 2026","Wed Jul 15 08:24:08 GMT 2026","8545","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user first name",""
"passed","Wed Jul 15 08:24:17 GMT 2026","Wed Jul 15 08:24:19 GMT 2026","1368","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUserByPublicId","User without admin role cannot get other user by public id [1] STUDENT",""
"passed","Wed Jul 15 08:24:17 GMT 2026","Wed Jul 15 08:24:18 GMT 2026","862","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create mentor user",""
"passed","Wed Jul 15 08:24:03 GMT 2026","Wed Jul 15 08:24:10 GMT 2026","6925","","register.RegisterTests","","register.RegisterTests","guestCanRegisterUser","Guest can register user [1] STUDENT",""
"passed","Wed Jul 15 08:24:07 GMT 2026","Wed Jul 15 08:24:07 GMT 2026","546","","offer.OfferCreationTests","","offer.OfferCreationTests","userWithoutMentorRoleCannotCreateOffer","User without mentor role cannot create offer [1] STUDENT",""
"passed","Wed Jul 15 08:24:12 GMT 2026","Wed Jul 15 08:24:12 GMT 2026","76","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithMalformedToken","User cannot create offer with malformed token",""
"passed","Wed Jul 15 08:24:08 GMT 2026","Wed Jul 15 08:24:15 GMT 2026","6912","","ui.CatalogUITests","","ui.CatalogUITests","guestSeesActiveOfferInCatalog","Guest sees active offer in catalog",""
