"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 27 10:06:25 GMT 2026","Wed May 27 10:06:28 GMT 2026","2385","","ui.LoginUITests","","ui.LoginUITests","loggedInUserNameIsShownInHeader","Logged in user name is shown in header",""
"passed","Wed May 27 10:06:24 GMT 2026","Wed May 27 10:06:25 GMT 2026","1509","","users.UserEditTests","","users.UserEditTests","adminCannotUpdateUserWithDuplicateEmail","Admin cannot update user with duplicate email",""
"passed","Wed May 27 10:06:18 GMT 2026","Wed May 27 10:06:19 GMT 2026","685","","offer.OfferCreationTests","","offer.OfferCreationTests","userWithoutMentorRoleCannotCreateOffer","User without mentor role cannot create offer [1] STUDENT",""
"passed","Wed May 27 10:06:27 GMT 2026","Wed May 27 10:06:28 GMT 2026","752","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create mentor user",""
"passed","Wed May 27 10:06:24 GMT 2026","Wed May 27 10:06:24 GMT 2026","52","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWhitespaceOnlyCredentials","Guest cannot login with whitespace only credentials",""
"passed","Wed May 27 10:06:20 GMT 2026","Wed May 27 10:06:22 GMT 2026","1540","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanCreateOffer","Mentor can create offer",""
"passed","Wed May 27 10:06:23 GMT 2026","Wed May 27 10:06:23 GMT 2026","55","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without last name",""
"passed","Wed May 27 10:06:24 GMT 2026","Wed May 27 10:06:24 GMT 2026","369","","login.LoginTests","","login.LoginTests","guestCannotLoginWithEmailHavingLeadingOrTrailingSpaces","Guest cannot login with email having leading or trailing spaces",""
"passed","Wed May 27 10:06:23 GMT 2026","Wed May 27 10:06:23 GMT 2026","325","","login.LoginTests","","login.LoginTests","guestCannotLoginWithUnknownEmail","Guest cannot login with unknown email",""
"passed","Wed May 27 10:06:21 GMT 2026","Wed May 27 10:06:24 GMT 2026","2586","","ui.LoginUITests","","ui.LoginUITests","studentCanLoginFromUi","Student can login from UI",""
"passed","Wed May 27 10:06:14 GMT 2026","Wed May 27 10:06:19 GMT 2026","5919","","ui.CatalogUITests","","ui.CatalogUITests","guestSeesActiveOfferInCatalog","Guest sees active offer in catalog",""
"passed","Wed May 27 10:06:26 GMT 2026","Wed May 27 10:06:27 GMT 2026","721","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create admin user",""
"passed","Wed May 27 10:06:22 GMT 2026","Wed May 27 10:06:22 GMT 2026","56","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterAdminUser","Guest cannot register admin user",""
"passed","Wed May 27 10:06:23 GMT 2026","Wed May 27 10:06:24 GMT 2026","324","","register.RegisterTests","","register.RegisterTests","guestCanRegisterWithNormalizedEmail","Guest can register with normalized email",""
"passed","Wed May 27 10:06:20 GMT 2026","Wed May 27 10:06:20 GMT 2026","636","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithExpiredToken","User cannot create offer with expired token",""
"passed","Wed May 27 10:06:23 GMT 2026","Wed May 27 10:06:23 GMT 2026","76","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without email",""
"passed","Wed May 27 10:06:24 GMT 2026","Wed May 27 10:06:26 GMT 2026","2653","","ui.LoginUITests","","ui.LoginUITests","guestSeesLoginErrorForWrongPassword","Guest sees login error for wrong password",""
"passed","Wed May 27 10:06:24 GMT 2026","Wed May 27 10:06:25 GMT 2026","812","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [2] MENTOR",""
"passed","Wed May 27 10:06:20 GMT 2026","Wed May 27 10:06:22 GMT 2026","1347","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user last name",""
"passed","Wed May 27 10:06:26 GMT 2026","Wed May 27 10:06:27 GMT 2026","1197","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUserByPublicId","Admin can get user by public id",""
