"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 29 08:49:38 GMT 2026","Wed Jul 29 08:49:39 GMT 2026","1023","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create mentor user",""
"passed","Wed Jul 29 08:49:37 GMT 2026","Wed Jul 29 08:49:38 GMT 2026","1238","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create admin user",""
"passed","Wed Jul 29 08:49:32 GMT 2026","Wed Jul 29 08:49:33 GMT 2026","123","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithMultipleRoles","Guest cannot register with multiple roles",""
"passed","Wed Jul 29 08:49:34 GMT 2026","Wed Jul 29 08:49:36 GMT 2026","1799","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user status",""
"passed","Wed Jul 29 08:49:36 GMT 2026","Wed Jul 29 08:49:39 GMT 2026","2382","","ui.CatalogUITests","","ui.CatalogUITests","guestCanOpenCatalog","Guest can open catalog",""
"passed","Wed Jul 29 08:49:36 GMT 2026","Wed Jul 29 08:49:36 GMT 2026","741","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [2] MENTOR",""
"passed","Wed Jul 29 08:49:36 GMT 2026","Wed Jul 29 08:49:37 GMT 2026","1420","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user roles",""
"passed","Wed Jul 29 08:49:39 GMT 2026","Wed Jul 29 08:49:40 GMT 2026","974","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create student user",""
"passed","Wed Jul 29 08:49:32 GMT 2026","Wed Jul 29 08:49:32 GMT 2026","113","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without email",""
"passed","Wed Jul 29 08:49:29 GMT 2026","Wed Jul 29 08:49:36 GMT 2026","6867","","ui.CatalogUITests","","ui.CatalogUITests","guestSeesActiveOfferInCatalog","Guest sees active offer in catalog",""
"passed","Wed Jul 29 08:49:30 GMT 2026","Wed Jul 29 08:49:32 GMT 2026","1578","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user last name",""
"passed","Wed Jul 29 08:49:30 GMT 2026","Wed Jul 29 08:49:30 GMT 2026","532","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithExpiredToken","User cannot create offer with expired token",""
"passed","Wed Jul 29 08:49:30 GMT 2026","Wed Jul 29 08:49:32 GMT 2026","1439","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanCreateOffer","Mentor can create offer",""
"passed","Wed Jul 29 08:49:31 GMT 2026","Wed Jul 29 08:49:31 GMT 2026","420","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWrongPassword","Guest cannot login with wrong password",""
"passed","Wed Jul 29 08:49:33 GMT 2026","Wed Jul 29 08:49:33 GMT 2026","54","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without password",""
"passed","Wed Jul 29 08:49:32 GMT 2026","Wed Jul 29 08:49:32 GMT 2026","133","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without password",""
"passed","Wed Jul 29 08:49:33 GMT 2026","Wed Jul 29 08:49:33 GMT 2026","74","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithMalformedToken","User cannot create offer with malformed token",""
"passed","Wed Jul 29 08:49:33 GMT 2026","Wed Jul 29 08:49:33 GMT 2026","356","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithDuplicateEmail","Guest cannot register with duplicate email",""
"passed","Wed Jul 29 08:49:33 GMT 2026","Wed Jul 29 08:49:33 GMT 2026","60","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWhitespaceOnlyCredentials","Guest cannot login with whitespace only credentials",""
"passed","Wed Jul 29 08:49:39 GMT 2026","Wed Jul 29 08:49:41 GMT 2026","2292","","ui.LoginUITests","","ui.LoginUITests","loggedInUserNameIsShownInHeader","Logged in user name is shown in header",""
"passed","Wed Jul 29 08:49:22 GMT 2026","Wed Jul 29 08:49:29 GMT 2026","7705","","framework.RestAssuredConnectorServerErrorTests","","framework.RestAssuredConnectorServerErrorTests","connectorRetriesAndReturnsServerError","Connector retries and returns server error",""
"passed","Wed Jul 29 08:49:31 GMT 2026","Wed Jul 29 08:49:32 GMT 2026","1025","","login.LoginTests","","login.LoginTests","inactiveUserCannotLogin","Inactive user cannot login",""
"passed","Wed Jul 29 08:49:22 GMT 2026","Wed Jul 29 08:49:28 GMT 2026","6530","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithInvalidTokenSignature","User cannot create offer with invalid token signature",""
"passed","Wed Jul 29 08:49:37 GMT 2026","Wed Jul 29 08:49:39 GMT 2026","1623","","users.UserEditTests","","users.UserEditTests","adminCannotUpdateUserWithDuplicateEmail","Admin cannot update user with duplicate email",""
"passed","Wed Jul 29 08:49:29 GMT 2026","Wed Jul 29 08:49:29 GMT 2026","636","","offer.OfferCreationTests","","offer.OfferCreationTests","userWithoutMentorRoleCannotCreateOffer","User without mentor role cannot create offer [1] STUDENT",""
