"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 10 10:15:22 GMT 2026","Wed Jun 10 10:15:22 GMT 2026","64","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without first name",""
"passed","Wed Jun 10 10:15:23 GMT 2026","Wed Jun 10 10:15:24 GMT 2026","717","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [2] MENTOR",""
"passed","Wed Jun 10 10:15:13 GMT 2026","Wed Jun 10 10:15:20 GMT 2026","6450","","ui.CatalogUITests","","ui.CatalogUITests","guestSeesActiveOfferInCatalog","Guest sees active offer in catalog",""
"passed","Wed Jun 10 10:15:22 GMT 2026","Wed Jun 10 10:15:22 GMT 2026","58","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without last name",""
"passed","Wed Jun 10 10:15:20 GMT 2026","Wed Jun 10 10:15:21 GMT 2026","600","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWrongPassword","Guest cannot login with wrong password",""
"passed","Wed Jun 10 10:15:24 GMT 2026","Wed Jun 10 10:15:24 GMT 2026","709","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [1] STUDENT",""
"passed","Wed Jun 10 10:15:27 GMT 2026","Wed Jun 10 10:15:28 GMT 2026","1109","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUserByPublicId","User without admin role cannot get other user by public id [2] MENTOR",""
"passed","Wed Jun 10 10:15:24 GMT 2026","Wed Jun 10 10:15:25 GMT 2026","704","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [2] MENTOR",""
"passed","Wed Jun 10 10:15:11 GMT 2026","Wed Jun 10 10:15:20 GMT 2026","8624","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user first name",""
"passed","Wed Jun 10 10:15:21 GMT 2026","Wed Jun 10 10:15:22 GMT 2026","1106","","login.LoginTests","","login.LoginTests","inactiveUserCannotLogin","Inactive user cannot login",""
"passed","Wed Jun 10 10:15:23 GMT 2026","Wed Jun 10 10:15:24 GMT 2026","1436","","users.UserAccessTests","","users.UserAccessTests","adminCanSeeInactiveUserInUsersList","Admin can see inactive user in users list",""
