"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 28 10:15:41 GMT 2026","Thu May 28 10:15:42 GMT 2026","1047","","login.LoginTests","","login.LoginTests","inactiveUserCannotLogin","Inactive user cannot login",""
"passed","Thu May 28 10:15:42 GMT 2026","Thu May 28 10:15:42 GMT 2026","62","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without password",""
"passed","Thu May 28 10:15:45 GMT 2026","Thu May 28 10:15:47 GMT 2026","1592","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUsersList","Admin can get users list",""
"passed","Thu May 28 10:15:47 GMT 2026","Thu May 28 10:15:48 GMT 2026","691","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create student user",""
"passed","Thu May 28 10:15:46 GMT 2026","Thu May 28 10:15:47 GMT 2026","844","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create mentor user",""
"passed","Thu May 28 10:15:39 GMT 2026","Thu May 28 10:15:39 GMT 2026","502","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithExpiredToken","User cannot create offer with expired token",""
"passed","Thu May 28 10:15:42 GMT 2026","Thu May 28 10:15:43 GMT 2026","879","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [2] MENTOR",""
"passed","Thu May 28 10:15:30 GMT 2026","Thu May 28 10:15:40 GMT 2026","10117","","login.LoginTests","","login.LoginTests","guestCanLoginWithNormalizedEmail","Guest can login with normalized email",""
"passed","Thu May 28 10:15:45 GMT 2026","Thu May 28 10:15:46 GMT 2026","893","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create admin user",""
"passed","Thu May 28 10:15:43 GMT 2026","Thu May 28 10:15:45 GMT 2026","1428","","users.UserEditTests","","users.UserEditTests","adminCannotUpdateUserWithDuplicateEmail","Admin cannot update user with duplicate email",""
"passed","Thu May 28 10:15:42 GMT 2026","Thu May 28 10:15:42 GMT 2026","45","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without first name",""
"passed","Thu May 28 10:15:42 GMT 2026","Thu May 28 10:15:43 GMT 2026","1355","","users.UserAccessTests","","users.UserAccessTests","adminCanSeeInactiveUserInUsersList","Admin can see inactive user in users list",""
"passed","Thu May 28 10:15:41 GMT 2026","Thu May 28 10:15:41 GMT 2026","74","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithWeakPassword","Guest cannot register with weak password",""
"passed","Thu May 28 10:15:42 GMT 2026","Thu May 28 10:15:42 GMT 2026","48","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without email",""
"passed","Thu May 28 10:15:43 GMT 2026","Thu May 28 10:15:44 GMT 2026","577","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [2] MENTOR",""
"passed","Thu May 28 10:15:41 GMT 2026","Thu May 28 10:15:42 GMT 2026","1481","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user status",""
"passed","Thu May 28 10:15:41 GMT 2026","Thu May 28 10:15:42 GMT 2026","1017","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanRetryCreateOfferWithSameIdempotencyKey","Mentor can safely retry offer creation with idempotency key",""
"passed","Thu May 28 10:15:42 GMT 2026","Thu May 28 10:15:42 GMT 2026","44","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithMalformedToken","User cannot create offer with malformed token",""
"passed","Thu May 28 10:15:43 GMT 2026","Thu May 28 10:15:43 GMT 2026","337","","login.LoginTests","","login.LoginTests","guestCannotLoginWithEmailHavingLeadingOrTrailingSpaces","Guest cannot login with email having leading or trailing spaces",""
"passed","Thu May 28 10:15:42 GMT 2026","Thu May 28 10:15:44 GMT 2026","1404","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user email",""
"passed","Thu May 28 10:15:39 GMT 2026","Thu May 28 10:15:40 GMT 2026","1760","","ui.CatalogUITests","","ui.CatalogUITests","guestCanOpenCatalog","Guest can open catalog",""
"passed","Thu May 28 10:15:44 GMT 2026","Thu May 28 10:15:44 GMT 2026","679","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [1] STUDENT",""
