"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 08 11:10:18 GMT 2026","Mon Jun 08 11:10:19 GMT 2026","657","","offer.OfferCreationTests","","offer.OfferCreationTests","userWithoutMentorRoleCannotCreateOffer","User without mentor role cannot create offer [2] ADMIN",""
"passed","Mon Jun 08 11:10:21 GMT 2026","Mon Jun 08 11:10:22 GMT 2026","320","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithDuplicateEmail","Guest cannot register with duplicate email",""
"passed","Mon Jun 08 11:10:22 GMT 2026","Mon Jun 08 11:10:22 GMT 2026","324","","register.RegisterTests","","register.RegisterTests","guestCanRegisterWithNormalizedEmail","Guest can register with normalized email",""
"passed","Mon Jun 08 11:10:26 GMT 2026","Mon Jun 08 11:10:27 GMT 2026","782","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create mentor user",""
"passed","Mon Jun 08 11:10:22 GMT 2026","Mon Jun 08 11:10:23 GMT 2026","698","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [2] MENTOR",""
"passed","Mon Jun 08 11:10:22 GMT 2026","Mon Jun 08 11:10:24 GMT 2026","1313","","users.UserEditTests","","users.UserEditTests","adminCannotUpdateUserWithDuplicateEmail","Admin cannot update user with duplicate email",""
"passed","Mon Jun 08 11:10:22 GMT 2026","Mon Jun 08 11:10:22 GMT 2026","60","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWhitespaceOnlyCredentials","Guest cannot login with whitespace only credentials",""
"passed","Mon Jun 08 11:10:21 GMT 2026","Mon Jun 08 11:10:21 GMT 2026","86","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithMultipleRoles","Guest cannot register with multiple roles",""
"passed","Mon Jun 08 11:10:21 GMT 2026","Mon Jun 08 11:10:21 GMT 2026","70","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithWeakPassword","Guest cannot register with weak password",""
"passed","Mon Jun 08 11:10:17 GMT 2026","Mon Jun 08 11:10:18 GMT 2026","661","","offer.OfferCreationTests","","offer.OfferCreationTests","userWithoutMentorRoleCannotCreateOffer","User without mentor role cannot create offer [1] STUDENT",""
"passed","Mon Jun 08 11:10:26 GMT 2026","Mon Jun 08 11:10:27 GMT 2026","696","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUserByPublicId","User without admin role cannot get other user by public id [1] STUDENT",""
"passed","Mon Jun 08 11:10:22 GMT 2026","Mon Jun 08 11:10:22 GMT 2026","64","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without first name",""
"passed","Mon Jun 08 11:10:21 GMT 2026","Mon Jun 08 11:10:21 GMT 2026","63","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterAdminUser","Guest cannot register admin user",""
"passed","Mon Jun 08 11:10:18 GMT 2026","Mon Jun 08 11:10:20 GMT 2026","1640","","ui.CatalogUITests","","ui.CatalogUITests","guestCanOpenCatalog","Guest can open catalog",""
"passed","Mon Jun 08 11:10:21 GMT 2026","Mon Jun 08 11:10:21 GMT 2026","49","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without password",""
"passed","Mon Jun 08 11:10:26 GMT 2026","Mon Jun 08 11:10:27 GMT 2026","1160","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUserByPublicId","User without admin role cannot get other user by public id [2] MENTOR",""
"passed","Mon Jun 08 11:10:24 GMT 2026","Mon Jun 08 11:10:25 GMT 2026","682","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [1] STUDENT",""
"passed","Mon Jun 08 11:10:22 GMT 2026","Mon Jun 08 11:10:22 GMT 2026","56","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without roles",""
"passed","Mon Jun 08 11:10:10 GMT 2026","Mon Jun 08 11:10:21 GMT 2026","10563","","register.RegisterTests","","register.RegisterTests","guestCanRegisterUser","Guest can register user [1] STUDENT",""
"passed","Mon Jun 08 11:10:19 GMT 2026","Mon Jun 08 11:10:19 GMT 2026","49","","offer.OfferCreationTests","","offer.OfferCreationTests","guestCannotCreateOfferWithoutToken","Guest cannot create offer without token",""
"passed","Mon Jun 08 11:10:24 GMT 2026","Mon Jun 08 11:10:26 GMT 2026","2604","","ui.LoginUITests","","ui.LoginUITests","loggedInUserNameIsShownInHeader","Logged in user name is shown in header",""
"passed","Mon Jun 08 11:10:21 GMT 2026","Mon Jun 08 11:10:22 GMT 2026","630","","login.LoginTests","","login.LoginTests","guestCanLoginAfterSuccessfulRegistration","Guest can login after successful registration",""
"passed","Mon Jun 08 11:10:21 GMT 2026","Mon Jun 08 11:10:22 GMT 2026","1644","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user status",""
"passed","Mon Jun 08 11:10:21 GMT 2026","Mon Jun 08 11:10:21 GMT 2026","298","","login.LoginTests","","login.LoginTests","guestCannotLoginWithUnknownEmail","Guest cannot login with unknown email",""
"passed","Mon Jun 08 11:10:21 GMT 2026","Mon Jun 08 11:10:21 GMT 2026","346","","register.RegisterTests","","register.RegisterTests","guestCanRegisterUser","Guest can register user [2] MENTOR",""
"passed","Mon Jun 08 11:10:22 GMT 2026","Mon Jun 08 11:10:22 GMT 2026","33","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithMalformedToken","User cannot create offer with malformed token",""
"passed","Mon Jun 08 11:10:21 GMT 2026","Mon Jun 08 11:10:22 GMT 2026","850","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanRetryCreateOfferWithSameIdempotencyKey","Mentor can safely retry offer creation with idempotency key",""
"passed","Mon Jun 08 11:10:25 GMT 2026","Mon Jun 08 11:10:26 GMT 2026","1372","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUsersList","Admin can get users list",""
"passed","Mon Jun 08 11:10:23 GMT 2026","Mon Jun 08 11:10:24 GMT 2026","604","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [2] MENTOR",""
"passed","Mon Jun 08 11:10:10 GMT 2026","Mon Jun 08 11:10:17 GMT 2026","7007","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithInvalidTokenSignature","User cannot create offer with invalid token signature",""
"passed","Mon Jun 08 11:10:24 GMT 2026","Mon Jun 08 11:10:25 GMT 2026","1354","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user roles",""
"passed","Mon Jun 08 11:10:23 GMT 2026","Mon Jun 08 11:10:24 GMT 2026","725","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [1] STUDENT",""
"passed","Mon Jun 08 11:10:12 GMT 2026","Mon Jun 08 11:10:18 GMT 2026","5820","","ui.CatalogUITests","","ui.CatalogUITests","guestSeesActiveOfferInCatalog","Guest sees active offer in catalog",""
"passed","Mon Jun 08 11:10:19 GMT 2026","Mon Jun 08 11:10:21 GMT 2026","1255","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user last name",""
"passed","Mon Jun 08 11:10:25 GMT 2026","Mon Jun 08 11:10:26 GMT 2026","818","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create admin user",""
"passed","Mon Jun 08 11:10:26 GMT 2026","Mon Jun 08 11:10:27 GMT 2026","599","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create student user",""
"passed","Mon Jun 08 11:10:22 GMT 2026","Mon Jun 08 11:10:23 GMT 2026","1349","","users.UserAccessTests","","users.UserAccessTests","adminCanSeeInactiveUserInUsersList","Admin can see inactive user in users list",""
"passed","Mon Jun 08 11:10:10 GMT 2026","Mon Jun 08 11:10:19 GMT 2026","9048","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user first name",""
"passed","Mon Jun 08 11:10:10 GMT 2026","Mon Jun 08 11:10:20 GMT 2026","9604","","login.LoginTests","","login.LoginTests","guestCanLoginWithNormalizedEmail","Guest can login with normalized email",""
"passed","Mon Jun 08 11:10:20 GMT 2026","Mon Jun 08 11:10:20 GMT 2026","252","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWrongPassword","Guest cannot login with wrong password",""
"passed","Mon Jun 08 11:10:21 GMT 2026","Mon Jun 08 11:10:21 GMT 2026","41","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without email and password",""
"passed","Mon Jun 08 11:10:25 GMT 2026","Mon Jun 08 11:10:26 GMT 2026","1001","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUserByPublicId","Admin can get user by public id",""
"passed","Mon Jun 08 11:10:22 GMT 2026","Mon Jun 08 11:10:22 GMT 2026","67","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without password",""
"passed","Mon Jun 08 11:10:20 GMT 2026","Mon Jun 08 11:10:21 GMT 2026","764","","login.LoginTests","","login.LoginTests","inactiveUserCannotLogin","Inactive user cannot login",""
