"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 30 08:35:31 GMT 2026","Sat May 30 08:35:32 GMT 2026","1369","","users.UserAccessTests","","users.UserAccessTests","adminCanSeeInactiveUserInUsersList","Admin can see inactive user in users list",""
"passed","Sat May 30 08:35:30 GMT 2026","Sat May 30 08:35:31 GMT 2026","933","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanRetryCreateOfferWithSameIdempotencyKey","Mentor can safely retry offer creation with idempotency key",""
"passed","Sat May 30 08:35:30 GMT 2026","Sat May 30 08:35:31 GMT 2026","1606","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user email",""
"passed","Sat May 30 08:35:29 GMT 2026","Sat May 30 08:35:30 GMT 2026","1042","","login.LoginTests","","login.LoginTests","inactiveUserCannotLogin","Inactive user cannot login",""
"passed","Sat May 30 08:35:34 GMT 2026","Sat May 30 08:35:35 GMT 2026","1575","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUserByPublicId","Admin can get user by public id",""
"passed","Sat May 30 08:35:29 GMT 2026","Sat May 30 08:35:30 GMT 2026","83","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithMultipleRoles","Guest cannot register with multiple roles",""
"passed","Sat May 30 08:35:33 GMT 2026","Sat May 30 08:35:34 GMT 2026","1677","","users.UserCreationTests","","users.UserCreationTests","adminCannotCreateUserWithDuplicateEmail","Admin cannot create user with duplicate email",""
"passed","Sat May 30 08:35:32 GMT 2026","Sat May 30 08:35:33 GMT 2026","675","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [2] MENTOR",""
"passed","Sat May 30 08:35:20 GMT 2026","Sat May 30 08:35:26 GMT 2026","6319","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithInvalidTokenSignature","User cannot create offer with invalid token signature",""
"passed","Sat May 30 08:35:30 GMT 2026","Sat May 30 08:35:30 GMT 2026","57","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without first name",""
