"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 04 08:45:44 GMT 2026","Sat Jul 04 08:45:53 GMT 2026","9158","","login.LoginTests","","login.LoginTests","guestCanLoginWithNormalizedEmail","Guest can login with normalized email",""
"passed","Sat Jul 04 08:45:44 GMT 2026","Sat Jul 04 08:45:51 GMT 2026","6756","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithInvalidTokenSignature","User cannot create offer with invalid token signature",""
"passed","Sat Jul 04 08:45:59 GMT 2026","Sat Jul 04 08:46:02 GMT 2026","3261","","ui.LoginUITests","","ui.LoginUITests","guestSeesLoginErrorForWrongPassword","Guest sees login error for wrong password",""
"passed","Sat Jul 04 08:45:56 GMT 2026","Sat Jul 04 08:45:59 GMT 2026","3489","","ui.LoginUITests","","ui.LoginUITests","studentCanLoginFromUi","Student can login from UI",""
"passed","Sat Jul 04 08:46:00 GMT 2026","Sat Jul 04 08:46:02 GMT 2026","1529","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create admin user",""
"passed","Sat Jul 04 08:45:44 GMT 2026","Sat Jul 04 08:45:53 GMT 2026","8561","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user first name",""
"passed","Sat Jul 04 08:46:03 GMT 2026","Sat Jul 04 08:46:03 GMT 2026","658","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create student user",""
"passed","Sat Jul 04 08:45:56 GMT 2026","Sat Jul 04 08:45:56 GMT 2026","626","","login.LoginTests","","login.LoginTests","guestCanLoginAfterSuccessfulRegistration","Guest can login after successful registration",""
"passed","Sat Jul 04 08:45:55 GMT 2026","Sat Jul 04 08:45:55 GMT 2026","95","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithMultipleRoles","Guest cannot register with multiple roles",""
"passed","Sat Jul 04 08:45:57 GMT 2026","Sat Jul 04 08:45:58 GMT 2026","1043","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [2] MENTOR",""
"passed","Sat Jul 04 08:45:53 GMT 2026","Sat Jul 04 08:45:54 GMT 2026","569","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWrongPassword","Guest cannot login with wrong password",""
"passed","Sat Jul 04 08:45:56 GMT 2026","Sat Jul 04 08:45:58 GMT 2026","1879","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user roles",""
"passed","Sat Jul 04 08:45:52 GMT 2026","Sat Jul 04 08:45:52 GMT 2026","544","","offer.OfferCreationTests","","offer.OfferCreationTests","userWithoutMentorRoleCannotCreateOffer","User without mentor role cannot create offer [2] ADMIN",""
"passed","Sat Jul 04 08:46:01 GMT 2026","Sat Jul 04 08:46:03 GMT 2026","1461","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUsersList","Admin can get users list",""
"passed","Sat Jul 04 08:45:55 GMT 2026","Sat Jul 04 08:45:55 GMT 2026","149","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithWeakPassword","Guest cannot register with weak password",""
"passed","Sat Jul 04 08:45:52 GMT 2026","Sat Jul 04 08:45:52 GMT 2026","53","","offer.OfferCreationTests","","offer.OfferCreationTests","guestCannotCreateOfferWithoutToken","Guest cannot create offer without token",""
"passed","Sat Jul 04 08:45:56 GMT 2026","Sat Jul 04 08:45:56 GMT 2026","55","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithMalformedToken","User cannot create offer with malformed token",""
"passed","Sat Jul 04 08:45:54 GMT 2026","Sat Jul 04 08:45:56 GMT 2026","1732","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user email",""
"passed","Sat Jul 04 08:45:55 GMT 2026","Sat Jul 04 08:45:56 GMT 2026","214","","login.LoginTests","","login.LoginTests","guestCannotLoginWithUnknownEmail","Guest cannot login with unknown email",""
"passed","Sat Jul 04 08:45:53 GMT 2026","Sat Jul 04 08:45:54 GMT 2026","1601","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanCreateOffer","Mentor can create offer",""
"passed","Sat Jul 04 08:45:52 GMT 2026","Sat Jul 04 08:45:53 GMT 2026","515","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithExpiredToken","User cannot create offer with expired token",""
"passed","Sat Jul 04 08:45:56 GMT 2026","Sat Jul 04 08:45:56 GMT 2026","298","","register.RegisterTests","","register.RegisterTests","guestCanRegisterWithNormalizedEmail","Guest can register with normalized email",""
"passed","Sat Jul 04 08:45:51 GMT 2026","Sat Jul 04 08:45:52 GMT 2026","599","","offer.OfferCreationTests","","offer.OfferCreationTests","userWithoutMentorRoleCannotCreateOffer","User without mentor role cannot create offer [1] STUDENT",""
"passed","Sat Jul 04 08:45:58 GMT 2026","Sat Jul 04 08:46:00 GMT 2026","1684","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user status",""
"passed","Sat Jul 04 08:46:02 GMT 2026","Sat Jul 04 08:46:03 GMT 2026","1231","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUserByPublicId","User without admin role cannot get other user by public id [2] MENTOR",""
"passed","Sat Jul 04 08:45:56 GMT 2026","Sat Jul 04 08:45:56 GMT 2026","62","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWhitespaceOnlyCredentials","Guest cannot login with whitespace only credentials",""
"passed","Sat Jul 04 08:45:56 GMT 2026","Sat Jul 04 08:45:57 GMT 2026","469","","login.LoginTests","","login.LoginTests","guestCannotLoginWithEmailHavingLeadingOrTrailingSpaces","Guest cannot login with email having leading or trailing spaces",""
"passed","Sat Jul 04 08:45:58 GMT 2026","Sat Jul 04 08:45:59 GMT 2026","812","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [1] STUDENT",""
"passed","Sat Jul 04 08:46:00 GMT 2026","Sat Jul 04 08:46:02 GMT 2026","1775","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUserByPublicId","Admin can get user by public id",""
"passed","Sat Jul 04 08:45:56 GMT 2026","Sat Jul 04 08:45:56 GMT 2026","46","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without roles",""
"passed","Sat Jul 04 08:45:56 GMT 2026","Sat Jul 04 08:45:58 GMT 2026","1684","","users.UserAccessTests","","users.UserAccessTests","adminCanSeeInactiveUserInUsersList","Admin can see inactive user in users list",""
"passed","Sat Jul 04 08:45:56 GMT 2026","Sat Jul 04 08:45:56 GMT 2026","64","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without email",""
"passed","Sat Jul 04 08:45:54 GMT 2026","Sat Jul 04 08:45:55 GMT 2026","1028","","login.LoginTests","","login.LoginTests","inactiveUserCannotLogin","Inactive user cannot login",""
