"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 04 10:06:44 GMT 2026","Thu Jun 04 10:06:45 GMT 2026","544","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWrongPassword","Guest cannot login with wrong password",""
"passed","Thu Jun 04 10:06:49 GMT 2026","Thu Jun 04 10:06:52 GMT 2026","2849","","ui.LoginUITests","","ui.LoginUITests","loggedInUserNameIsShownInHeader","Logged in user name is shown in header",""
"passed","Thu Jun 04 10:06:34 GMT 2026","Thu Jun 04 10:06:45 GMT 2026","10798","","register.RegisterTests","","register.RegisterTests","guestCanRegisterUser","Guest can register user [1] STUDENT",""
"passed","Thu Jun 04 10:06:46 GMT 2026","Thu Jun 04 10:06:46 GMT 2026","63","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without password",""
"passed","Thu Jun 04 10:06:43 GMT 2026","Thu Jun 04 10:06:44 GMT 2026","739","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithExpiredToken","User cannot create offer with expired token",""
"passed","Thu Jun 04 10:06:50 GMT 2026","Thu Jun 04 10:06:51 GMT 2026","870","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create mentor user",""
"passed","Thu Jun 04 10:06:47 GMT 2026","Thu Jun 04 10:06:48 GMT 2026","719","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [1] STUDENT",""
"passed","Thu Jun 04 10:06:48 GMT 2026","Thu Jun 04 10:06:49 GMT 2026","1330","","users.UserCreationTests","","users.UserCreationTests","adminCannotCreateUserWithDuplicateEmail","Admin cannot create user with duplicate email",""
"passed","Thu Jun 04 10:06:45 GMT 2026","Thu Jun 04 10:06:46 GMT 2026","88","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithWeakPassword","Guest cannot register with weak password",""
"passed","Thu Jun 04 10:06:34 GMT 2026","Thu Jun 04 10:06:44 GMT 2026","10106","","login.LoginTests","","login.LoginTests","guestCanLoginWithNormalizedEmail","Guest can login with normalized email",""
"passed","Thu Jun 04 10:06:46 GMT 2026","Thu Jun 04 10:06:47 GMT 2026","593","","login.LoginTests","","login.LoginTests","guestCanLoginAfterSuccessfulRegistration","Guest can login after successful registration",""
"passed","Thu Jun 04 10:06:45 GMT 2026","Thu Jun 04 10:06:47 GMT 2026","2655","","ui.LoginUITests","","ui.LoginUITests","studentCanLoginFromUi","Student can login from UI",""
"passed","Thu Jun 04 10:06:47 GMT 2026","Thu Jun 04 10:06:48 GMT 2026","1387","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user email",""
"passed","Thu Jun 04 10:06:45 GMT 2026","Thu Jun 04 10:06:45 GMT 2026","39","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterAdminUser","Guest cannot register admin user",""
"passed","Thu Jun 04 10:06:46 GMT 2026","Thu Jun 04 10:06:48 GMT 2026","1287","","users.UserAccessTests","","users.UserAccessTests","adminCanSeeInactiveUserInUsersList","Admin can see inactive user in users list",""
"passed","Thu Jun 04 10:06:46 GMT 2026","Thu Jun 04 10:06:46 GMT 2026","57","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without last name",""
