"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 24 07:08:09 GMT 2026","Mon Aug 24 07:08:09 GMT 2026","71","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without roles",""
"passed","Mon Aug 24 07:08:15 GMT 2026","Mon Aug 24 07:08:16 GMT 2026","1294","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUserByPublicId","User without admin role cannot get other user by public id [1] STUDENT",""
"passed","Mon Aug 24 07:08:09 GMT 2026","Mon Aug 24 07:08:09 GMT 2026","80","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without last name",""
"passed","Mon Aug 24 07:08:13 GMT 2026","Mon Aug 24 07:08:15 GMT 2026","1890","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUserByPublicId","Admin can get user by public id",""
"passed","Mon Aug 24 07:08:09 GMT 2026","Mon Aug 24 07:08:09 GMT 2026","61","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without first name",""
"passed","Mon Aug 24 07:08:08 GMT 2026","Mon Aug 24 07:08:09 GMT 2026","453","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithDuplicateEmail","Guest cannot register with duplicate email",""
"passed","Mon Aug 24 07:08:15 GMT 2026","Mon Aug 24 07:08:16 GMT 2026","1249","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUserByPublicId","User without admin role cannot get other user by public id [2] MENTOR",""
"passed","Mon Aug 24 07:08:09 GMT 2026","Mon Aug 24 07:08:09 GMT 2026","61","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without email",""
"passed","Mon Aug 24 07:08:06 GMT 2026","Mon Aug 24 07:08:08 GMT 2026","1827","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanCreateOffer","Mentor can create offer",""
"passed","Mon Aug 24 07:08:10 GMT 2026","Mon Aug 24 07:08:10 GMT 2026","109","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWhitespaceOnlyCredentials","Guest cannot login with whitespace only credentials",""
"passed","Mon Aug 24 07:08:09 GMT 2026","Mon Aug 24 07:08:12 GMT 2026","2157","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user roles",""
"passed","Mon Aug 24 07:08:09 GMT 2026","Mon Aug 24 07:08:09 GMT 2026","294","","login.LoginTests","","login.LoginTests","guestCannotLoginWithUnknownEmail","Guest cannot login with unknown email",""
"passed","Mon Aug 24 07:08:13 GMT 2026","Mon Aug 24 07:08:16 GMT 2026","3308","","ui.LoginUITests","","ui.LoginUITests","guestSeesLoginErrorForWrongPassword","Guest sees login error for wrong password",""
"passed","Mon Aug 24 07:08:11 GMT 2026","Mon Aug 24 07:08:12 GMT 2026","889","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [1] STUDENT",""
"passed","Mon Aug 24 07:08:10 GMT 2026","Mon Aug 24 07:08:10 GMT 2026","434","","login.LoginTests","","login.LoginTests","guestCannotLoginWithEmailHavingLeadingOrTrailingSpaces","Guest cannot login with email having leading or trailing spaces",""
"passed","Mon Aug 24 07:08:09 GMT 2026","Mon Aug 24 07:08:09 GMT 2026","49","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without password",""
"passed","Mon Aug 24 07:08:12 GMT 2026","Mon Aug 24 07:08:14 GMT 2026","2033","","users.UserCreationTests","","users.UserCreationTests","adminCannotCreateUserWithDuplicateEmail","Admin cannot create user with duplicate email",""
"passed","Mon Aug 24 07:07:57 GMT 2026","Mon Aug 24 07:08:06 GMT 2026","8434","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user first name",""
