"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 05 10:02:57 GMT 2026","Fri Jun 05 10:02:58 GMT 2026","735","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [2] MENTOR",""
"passed","Fri Jun 05 10:02:56 GMT 2026","Fri Jun 05 10:02:56 GMT 2026","78","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without password",""
"passed","Fri Jun 05 10:02:59 GMT 2026","Fri Jun 05 10:03:00 GMT 2026","1299","","users.UserCreationTests","","users.UserCreationTests","adminCannotCreateUserWithDuplicateEmail","Admin cannot create user with duplicate email",""
"passed","Fri Jun 05 10:02:57 GMT 2026","Fri Jun 05 10:02:57 GMT 2026","266","","login.LoginTests","","login.LoginTests","guestCannotLoginWithEmailHavingLeadingOrTrailingSpaces","Guest cannot login with email having leading or trailing spaces",""
"passed","Fri Jun 05 10:02:46 GMT 2026","Fri Jun 05 10:02:53 GMT 2026","6455","","ui.CatalogUITests","","ui.CatalogUITests","guestSeesActiveOfferInCatalog","Guest sees active offer in catalog",""
"passed","Fri Jun 05 10:03:00 GMT 2026","Fri Jun 05 10:03:02 GMT 2026","1460","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUsersList","Admin can get users list",""
"passed","Fri Jun 05 10:02:57 GMT 2026","Fri Jun 05 10:02:57 GMT 2026","73","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without roles",""
"passed","Fri Jun 05 10:02:57 GMT 2026","Fri Jun 05 10:02:57 GMT 2026","56","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without first name",""
"passed","Fri Jun 05 10:02:55 GMT 2026","Fri Jun 05 10:02:57 GMT 2026","2753","","ui.LoginUITests","","ui.LoginUITests","studentCanLoginFromUi","Student can login from UI",""
"passed","Fri Jun 05 10:02:55 GMT 2026","Fri Jun 05 10:02:56 GMT 2026","995","","login.LoginTests","","login.LoginTests","inactiveUserCannotLogin","Inactive user cannot login",""
"passed","Fri Jun 05 10:03:01 GMT 2026","Fri Jun 05 10:03:02 GMT 2026","764","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create student user",""
"passed","Fri Jun 05 10:02:54 GMT 2026","Fri Jun 05 10:02:55 GMT 2026","1591","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanCreateOffer","Mentor can create offer",""
"passed","Fri Jun 05 10:02:52 GMT 2026","Fri Jun 05 10:02:53 GMT 2026","795","","offer.OfferCreationTests","","offer.OfferCreationTests","userWithoutMentorRoleCannotCreateOffer","User without mentor role cannot create offer [2] ADMIN",""
"passed","Fri Jun 05 10:02:53 GMT 2026","Fri Jun 05 10:02:55 GMT 2026","1880","","ui.CatalogUITests","","ui.CatalogUITests","guestCanOpenCatalog","Guest can open catalog",""
"passed","Fri Jun 05 10:02:58 GMT 2026","Fri Jun 05 10:02:59 GMT 2026","849","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [2] MENTOR",""
"passed","Fri Jun 05 10:02:56 GMT 2026","Fri Jun 05 10:02:56 GMT 2026","56","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithWeakPassword","Guest cannot register with weak password",""
"passed","Fri Jun 05 10:03:01 GMT 2026","Fri Jun 05 10:03:02 GMT 2026","1154","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUserByPublicId","User without admin role cannot get other user by public id [2] MENTOR",""
"passed","Fri Jun 05 10:02:57 GMT 2026","Fri Jun 05 10:02:57 GMT 2026","347","","register.RegisterTests","","register.RegisterTests","guestCanRegisterWithNormalizedEmail","Guest can register with normalized email",""
