"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 11 10:47:57 GMT 2026","Thu Jun 11 10:47:57 GMT 2026","675","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [1] STUDENT",""
"passed","Thu Jun 11 10:47:54 GMT 2026","Thu Jun 11 10:47:54 GMT 2026","68","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without roles",""
"passed","Thu Jun 11 10:47:51 GMT 2026","Thu Jun 11 10:47:53 GMT 2026","1917","","ui.CatalogUITests","","ui.CatalogUITests","guestCanOpenCatalog","Guest can open catalog",""
"passed","Thu Jun 11 10:47:56 GMT 2026","Thu Jun 11 10:47:57 GMT 2026","786","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [2] MENTOR",""
"passed","Thu Jun 11 10:47:55 GMT 2026","Thu Jun 11 10:47:55 GMT 2026","557","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [2] MENTOR",""
"passed","Thu Jun 11 10:47:54 GMT 2026","Thu Jun 11 10:47:55 GMT 2026","90","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without password",""
"passed","Thu Jun 11 10:47:53 GMT 2026","Thu Jun 11 10:47:54 GMT 2026","122","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without email",""
"passed","Thu Jun 11 10:47:55 GMT 2026","Thu Jun 11 10:47:55 GMT 2026","283","","register.RegisterTests","","register.RegisterTests","guestCanRegisterWithNormalizedEmail","Guest can register with normalized email",""
"passed","Thu Jun 11 10:47:42 GMT 2026","Thu Jun 11 10:47:52 GMT 2026","9447","","login.LoginTests","","login.LoginTests","guestCanLoginWithNormalizedEmail","Guest can login with normalized email",""
"passed","Thu Jun 11 10:47:56 GMT 2026","Thu Jun 11 10:47:59 GMT 2026","3161","","ui.LoginUITests","","ui.LoginUITests","guestSeesLoginErrorForWrongPassword","Guest sees login error for wrong password",""
