"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 09 09:56:43 GMT 2026","Tue Jun 09 09:56:44 GMT 2026","1598","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUserByPublicId","Admin can get user by public id",""
"passed","Tue Jun 09 09:56:41 GMT 2026","Tue Jun 09 09:56:41 GMT 2026","66","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWhitespaceOnlyCredentials","Guest cannot login with whitespace only credentials",""
"passed","Tue Jun 09 09:56:42 GMT 2026","Tue Jun 09 09:56:43 GMT 2026","618","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [1] STUDENT",""
"passed","Tue Jun 09 09:56:40 GMT 2026","Tue Jun 09 09:56:40 GMT 2026","56","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without first name",""
"passed","Tue Jun 09 09:56:42 GMT 2026","Tue Jun 09 09:56:45 GMT 2026","3065","","ui.LoginUITests","","ui.LoginUITests","guestSeesLoginErrorForWrongPassword","Guest sees login error for wrong password",""
"passed","Tue Jun 09 09:56:37 GMT 2026","Tue Jun 09 09:56:37 GMT 2026","24","","offer.OfferCreationTests","","offer.OfferCreationTests","guestCannotCreateOfferWithoutToken","Guest cannot create offer without token",""
"passed","Tue Jun 09 09:56:28 GMT 2026","Tue Jun 09 09:56:38 GMT 2026","9092","","login.LoginTests","","login.LoginTests","guestCanLoginWithNormalizedEmail","Guest can login with normalized email",""
"passed","Tue Jun 09 09:56:40 GMT 2026","Tue Jun 09 09:56:40 GMT 2026","45","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without password",""
"passed","Tue Jun 09 09:56:41 GMT 2026","Tue Jun 09 09:56:41 GMT 2026","373","","login.LoginTests","","login.LoginTests","guestCannotLoginWithEmailHavingLeadingOrTrailingSpaces","Guest cannot login with email having leading or trailing spaces",""
"passed","Tue Jun 09 09:56:30 GMT 2026","Tue Jun 09 09:56:37 GMT 2026","6564","","ui.CatalogUITests","","ui.CatalogUITests","guestSeesActiveOfferInCatalog","Guest sees active offer in catalog",""
"passed","Tue Jun 09 09:56:41 GMT 2026","Tue Jun 09 09:56:43 GMT 2026","1463","","users.UserEditTests","","users.UserEditTests","adminCannotUpdateUserWithDuplicateEmail","Admin cannot update user with duplicate email",""
"passed","Tue Jun 09 09:56:28 GMT 2026","Tue Jun 09 09:56:38 GMT 2026","9854","","register.RegisterTests","","register.RegisterTests","guestCanRegisterUser","Guest can register user [1] STUDENT",""
"passed","Tue Jun 09 09:56:37 GMT 2026","Tue Jun 09 09:56:37 GMT 2026","691","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithExpiredToken","User cannot create offer with expired token",""
"passed","Tue Jun 09 09:56:41 GMT 2026","Tue Jun 09 09:56:42 GMT 2026","765","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [2] MENTOR",""
"passed","Tue Jun 09 09:56:28 GMT 2026","Tue Jun 09 09:56:35 GMT 2026","6494","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithInvalidTokenSignature","User cannot create offer with invalid token signature",""
"passed","Tue Jun 09 09:56:39 GMT 2026","Tue Jun 09 09:56:40 GMT 2026","56","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without email",""
"passed","Tue Jun 09 09:56:40 GMT 2026","Tue Jun 09 09:56:40 GMT 2026","298","","register.RegisterTests","","register.RegisterTests","guestCanRegisterWithNormalizedEmail","Guest can register with normalized email",""
"passed","Tue Jun 09 09:56:42 GMT 2026","Tue Jun 09 09:56:44 GMT 2026","1463","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user roles",""
"passed","Tue Jun 09 09:56:28 GMT 2026","Tue Jun 09 09:56:37 GMT 2026","8622","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user first name",""
"passed","Tue Jun 09 09:56:40 GMT 2026","Tue Jun 09 09:56:40 GMT 2026","60","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithMalformedToken","User cannot create offer with malformed token",""
"passed","Tue Jun 09 09:56:39 GMT 2026","Tue Jun 09 09:56:39 GMT 2026","65","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithWeakPassword","Guest cannot register with weak password",""
"passed","Tue Jun 09 09:56:43 GMT 2026","Tue Jun 09 09:56:45 GMT 2026","2728","","ui.LoginUITests","","ui.LoginUITests","loggedInUserNameIsShownInHeader","Logged in user name is shown in header",""
"passed","Tue Jun 09 09:56:39 GMT 2026","Tue Jun 09 09:56:39 GMT 2026","108","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without last name",""
"passed","Tue Jun 09 09:56:44 GMT 2026","Tue Jun 09 09:56:45 GMT 2026","1053","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create mentor user",""
"passed","Tue Jun 09 09:56:39 GMT 2026","Tue Jun 09 09:56:39 GMT 2026","353","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithDuplicateEmail","Guest cannot register with duplicate email",""
"passed","Tue Jun 09 09:56:40 GMT 2026","Tue Jun 09 09:56:40 GMT 2026","65","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without password",""
"passed","Tue Jun 09 09:56:39 GMT 2026","Tue Jun 09 09:56:40 GMT 2026","1005","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanRetryCreateOfferWithSameIdempotencyKey","Mentor can safely retry offer creation with idempotency key",""
"passed","Tue Jun 09 09:56:44 GMT 2026","Tue Jun 09 09:56:46 GMT 2026","1280","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUserByPublicId","User without admin role cannot get other user by public id [2] MENTOR",""
"passed","Tue Jun 09 09:56:40 GMT 2026","Tue Jun 09 09:56:41 GMT 2026","627","","login.LoginTests","","login.LoginTests","guestCanLoginAfterSuccessfulRegistration","Guest can login after successful registration",""
"passed","Tue Jun 09 09:56:45 GMT 2026","Tue Jun 09 09:56:46 GMT 2026","1090","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUsersList","Admin can get users list",""
"passed","Tue Jun 09 09:56:38 GMT 2026","Tue Jun 09 09:56:39 GMT 2026","1444","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanCreateOffer","Mentor can create offer",""
"passed","Tue Jun 09 09:56:44 GMT 2026","Tue Jun 09 09:56:45 GMT 2026","1129","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create student user",""
"passed","Tue Jun 09 09:56:39 GMT 2026","Tue Jun 09 09:56:39 GMT 2026","87","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterAdminUser","Guest cannot register admin user",""
"passed","Tue Jun 09 09:56:39 GMT 2026","Tue Jun 09 09:56:41 GMT 2026","1795","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user email",""
"passed","Tue Jun 09 09:56:38 GMT 2026","Tue Jun 09 09:56:39 GMT 2026","314","","register.RegisterTests","","register.RegisterTests","guestCanRegisterUser","Guest can register user [2] MENTOR",""
"passed","Tue Jun 09 09:56:40 GMT 2026","Tue Jun 09 09:56:41 GMT 2026","1423","","users.UserAccessTests","","users.UserAccessTests","adminCanSeeInactiveUserInUsersList","Admin can see inactive user in users list",""
"passed","Tue Jun 09 09:56:40 GMT 2026","Tue Jun 09 09:56:40 GMT 2026","70","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without email and password",""
