"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 13 09:25:53 GMT 2026","Sat Jun 13 09:25:54 GMT 2026","1040","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanCreateOffer","Mentor can create offer",""
"passed","Sat Jun 13 09:25:55 GMT 2026","Sat Jun 13 09:25:55 GMT 2026","48","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWhitespaceOnlyCredentials","Guest cannot login with whitespace only credentials",""
"passed","Sat Jun 13 09:25:54 GMT 2026","Sat Jun 13 09:25:54 GMT 2026","56","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithMultipleRoles","Guest cannot register with multiple roles",""
"passed","Sat Jun 13 09:25:53 GMT 2026","Sat Jun 13 09:25:54 GMT 2026","883","","login.LoginTests","","login.LoginTests","inactiveUserCannotLogin","Inactive user cannot login",""
"passed","Sat Jun 13 09:25:55 GMT 2026","Sat Jun 13 09:25:56 GMT 2026","705","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [2] MENTOR",""
"passed","Sat Jun 13 09:25:47 GMT 2026","Sat Jun 13 09:25:53 GMT 2026","6024","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user first name",""
"passed","Sat Jun 13 09:25:54 GMT 2026","Sat Jun 13 09:25:54 GMT 2026","38","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without password",""
"passed","Sat Jun 13 09:25:57 GMT 2026","Sat Jun 13 09:25:58 GMT 2026","1144","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUserByPublicId","Admin can get user by public id",""
"passed","Sat Jun 13 09:25:55 GMT 2026","Sat Jun 13 09:25:58 GMT 2026","3732","","ui.LoginUITests","","ui.LoginUITests","studentCanLoginFromUi","Student can login from UI",""
"passed","Sat Jun 13 09:25:59 GMT 2026","Sat Jun 13 09:26:01 GMT 2026","2102","","ui.LoginUITests","","ui.LoginUITests","loggedInUserNameIsShownInHeader","Logged in user name is shown in header",""
"passed","Sat Jun 13 09:25:53 GMT 2026","Sat Jun 13 09:25:58 GMT 2026","5198","","ui.CatalogUITests","","ui.CatalogUITests","guestSeesActiveOfferInCatalog","Guest sees active offer in catalog",""
"passed","Sat Jun 13 09:25:53 GMT 2026","Sat Jun 13 09:25:53 GMT 2026","543","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithExpiredToken","User cannot create offer with expired token",""
"passed","Sat Jun 13 09:25:58 GMT 2026","Sat Jun 13 09:26:01 GMT 2026","2287","","ui.LoginUITests","","ui.LoginUITests","guestSeesLoginErrorForWrongPassword","Guest sees login error for wrong password",""
"passed","Sat Jun 13 09:25:52 GMT 2026","Sat Jun 13 09:25:52 GMT 2026","592","","offer.OfferCreationTests","","offer.OfferCreationTests","userWithoutMentorRoleCannotCreateOffer","User without mentor role cannot create offer [1] STUDENT",""
"passed","Sat Jun 13 09:25:56 GMT 2026","Sat Jun 13 09:25:58 GMT 2026","1273","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user roles",""
"passed","Sat Jun 13 09:25:47 GMT 2026","Sat Jun 13 09:25:53 GMT 2026","6275","","login.LoginTests","","login.LoginTests","guestCanLoginWithNormalizedEmail","Guest can login with normalized email",""
"passed","Sat Jun 13 09:26:00 GMT 2026","Sat Jun 13 09:26:01 GMT 2026","973","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUsersList","Admin can get users list",""
"passed","Sat Jun 13 09:25:54 GMT 2026","Sat Jun 13 09:25:54 GMT 2026","97","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without last name",""
"passed","Sat Jun 13 09:25:58 GMT 2026","Sat Jun 13 09:25:59 GMT 2026","1098","","users.UserEditTests","","users.UserEditTests","adminCannotUpdateUserWithDuplicateEmail","Admin cannot update user with duplicate email",""
"passed","Sat Jun 13 09:25:55 GMT 2026","Sat Jun 13 09:25:55 GMT 2026","40","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithMalformedToken","User cannot create offer with malformed token",""
"passed","Sat Jun 13 09:25:54 GMT 2026","Sat Jun 13 09:25:54 GMT 2026","29","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterAdminUser","Guest cannot register admin user",""
"passed","Sat Jun 13 09:25:56 GMT 2026","Sat Jun 13 09:25:57 GMT 2026","436","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [1] STUDENT",""
"passed","Sat Jun 13 09:25:54 GMT 2026","Sat Jun 13 09:25:54 GMT 2026","30","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithWeakPassword","Guest cannot register with weak password",""
