"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 01 11:47:32 GMT 2026","Mon Jun 01 11:47:35 GMT 2026","3155","","ui.LoginUITests","","ui.LoginUITests","studentCanLoginFromUi","Student can login from UI",""
"passed","Mon Jun 01 11:47:35 GMT 2026","Mon Jun 01 11:47:36 GMT 2026","728","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [1] STUDENT",""
"passed","Mon Jun 01 11:47:33 GMT 2026","Mon Jun 01 11:47:33 GMT 2026","623","","login.LoginTests","","login.LoginTests","guestCanLoginAfterSuccessfulRegistration","Guest can login after successful registration",""
"passed","Mon Jun 01 11:47:37 GMT 2026","Mon Jun 01 11:47:38 GMT 2026","1089","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create mentor user",""
"passed","Mon Jun 01 11:47:32 GMT 2026","Mon Jun 01 11:47:33 GMT 2026","323","","login.LoginTests","","login.LoginTests","guestCannotLoginWithUnknownEmail","Guest cannot login with unknown email",""
"passed","Mon Jun 01 11:47:30 GMT 2026","Mon Jun 01 11:47:32 GMT 2026","1800","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user last name",""
"passed","Mon Jun 01 11:47:32 GMT 2026","Mon Jun 01 11:47:32 GMT 2026","63","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithWeakPassword","Guest cannot register with weak password",""
"passed","Mon Jun 01 11:47:31 GMT 2026","Mon Jun 01 11:47:32 GMT 2026","100","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithMultipleRoles","Guest cannot register with multiple roles",""
"passed","Mon Jun 01 11:47:32 GMT 2026","Mon Jun 01 11:47:32 GMT 2026","78","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without last name",""
"passed","Mon Jun 01 11:47:32 GMT 2026","Mon Jun 01 11:47:32 GMT 2026","71","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterAdminUser","Guest cannot register admin user",""
"passed","Mon Jun 01 11:47:32 GMT 2026","Mon Jun 01 11:47:33 GMT 2026","1755","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user email",""
"passed","Mon Jun 01 11:47:34 GMT 2026","Mon Jun 01 11:47:35 GMT 2026","1000","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [1] STUDENT",""
"passed","Mon Jun 01 11:47:21 GMT 2026","Mon Jun 01 11:47:30 GMT 2026","9248","","login.LoginTests","","login.LoginTests","guestCanLoginWithNormalizedEmail","Guest can login with normalized email",""
"passed","Mon Jun 01 11:47:29 GMT 2026","Mon Jun 01 11:47:30 GMT 2026","835","","offer.OfferCreationTests","","offer.OfferCreationTests","userWithoutMentorRoleCannotCreateOffer","User without mentor role cannot create offer [2] ADMIN",""
"passed","Mon Jun 01 11:47:37 GMT 2026","Mon Jun 01 11:47:38 GMT 2026","1168","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create student user",""
"passed","Mon Jun 01 11:47:35 GMT 2026","Mon Jun 01 11:47:36 GMT 2026","1303","","users.UserCreationTests","","users.UserCreationTests","adminCannotCreateUserWithDuplicateEmail","Admin cannot create user with duplicate email",""
"passed","Mon Jun 01 11:47:32 GMT 2026","Mon Jun 01 11:47:32 GMT 2026","462","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithDuplicateEmail","Guest cannot register with duplicate email",""
"passed","Mon Jun 01 11:47:33 GMT 2026","Mon Jun 01 11:47:34 GMT 2026","291","","login.LoginTests","","login.LoginTests","guestCannotLoginWithEmailHavingLeadingOrTrailingSpaces","Guest cannot login with email having leading or trailing spaces",""
"passed","Mon Jun 01 11:47:33 GMT 2026","Mon Jun 01 11:47:34 GMT 2026","711","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [2] MENTOR",""
"passed","Mon Jun 01 11:47:30 GMT 2026","Mon Jun 01 11:47:30 GMT 2026","32","","offer.OfferCreationTests","","offer.OfferCreationTests","guestCannotCreateOfferWithoutToken","Guest cannot create offer without token",""
"passed","Mon Jun 01 11:47:31 GMT 2026","Mon Jun 01 11:47:32 GMT 2026","1296","","login.LoginTests","","login.LoginTests","inactiveUserCannotLogin","Inactive user cannot login",""
"passed","Mon Jun 01 11:47:32 GMT 2026","Mon Jun 01 11:47:32 GMT 2026","72","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without first name",""
"passed","Mon Jun 01 11:47:21 GMT 2026","Mon Jun 01 11:47:30 GMT 2026","8759","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user first name",""
"passed","Mon Jun 01 11:47:33 GMT 2026","Mon Jun 01 11:47:33 GMT 2026","48","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWhitespaceOnlyCredentials","Guest cannot login with whitespace only credentials",""
"passed","Mon Jun 01 11:47:38 GMT 2026","Mon Jun 01 11:47:39 GMT 2026","1195","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUsersList","Admin can get users list",""
"passed","Mon Jun 01 11:47:32 GMT 2026","Mon Jun 01 11:47:32 GMT 2026","127","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without email",""
"passed","Mon Jun 01 11:47:33 GMT 2026","Mon Jun 01 11:47:33 GMT 2026","321","","register.RegisterTests","","register.RegisterTests","guestCanRegisterWithNormalizedEmail","Guest can register with normalized email",""
"passed","Mon Jun 01 11:47:32 GMT 2026","Mon Jun 01 11:47:33 GMT 2026","1035","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanRetryCreateOfferWithSameIdempotencyKey","Mentor can safely retry offer creation with idempotency key",""
"passed","Mon Jun 01 11:47:38 GMT 2026","Mon Jun 01 11:47:39 GMT 2026","1000","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUserByPublicId","User without admin role cannot get other user by public id [2] MENTOR",""
"passed","Mon Jun 01 11:47:30 GMT 2026","Mon Jun 01 11:47:32 GMT 2026","1631","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanCreateOffer","Mentor can create offer",""
"passed","Mon Jun 01 11:47:35 GMT 2026","Mon Jun 01 11:47:38 GMT 2026","2805","","ui.LoginUITests","","ui.LoginUITests","guestSeesLoginErrorForWrongPassword","Guest sees login error for wrong password",""
"passed","Mon Jun 01 11:47:28 GMT 2026","Mon Jun 01 11:47:29 GMT 2026","829","","offer.OfferCreationTests","","offer.OfferCreationTests","userWithoutMentorRoleCannotCreateOffer","User without mentor role cannot create offer [1] STUDENT",""
"passed","Mon Jun 01 11:47:35 GMT 2026","Mon Jun 01 11:47:37 GMT 2026","1399","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user roles",""
"passed","Mon Jun 01 11:47:33 GMT 2026","Mon Jun 01 11:47:35 GMT 2026","1818","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user status",""
"passed","Mon Jun 01 11:47:32 GMT 2026","Mon Jun 01 11:47:32 GMT 2026","69","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without password",""
"passed","Mon Jun 01 11:47:30 GMT 2026","Mon Jun 01 11:47:31 GMT 2026","538","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWrongPassword","Guest cannot login with wrong password",""
"passed","Mon Jun 01 11:47:23 GMT 2026","Mon Jun 01 11:47:30 GMT 2026","6759","","ui.CatalogUITests","","ui.CatalogUITests","guestSeesActiveOfferInCatalog","Guest sees active offer in catalog",""
"passed","Mon Jun 01 11:47:33 GMT 2026","Mon Jun 01 11:47:33 GMT 2026","85","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without password",""
"passed","Mon Jun 01 11:47:30 GMT 2026","Mon Jun 01 11:47:32 GMT 2026","2302","","ui.CatalogUITests","","ui.CatalogUITests","guestCanOpenCatalog","Guest can open catalog",""
"passed","Mon Jun 01 11:47:30 GMT 2026","Mon Jun 01 11:47:30 GMT 2026","695","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithExpiredToken","User cannot create offer with expired token",""
