"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 09 07:04:42 GMT 2026","Sun Aug 09 07:04:43 GMT 2026","1273","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanRetryCreateOfferWithSameIdempotencyKey","Mentor can safely retry offer creation with idempotency key",""
"passed","Sun Aug 09 07:04:32 GMT 2026","Sun Aug 09 07:04:38 GMT 2026","6528","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithInvalidTokenSignature","User cannot create offer with invalid token signature",""
"passed","Sun Aug 09 07:04:43 GMT 2026","Sun Aug 09 07:04:43 GMT 2026","49","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without roles",""
"passed","Sun Aug 09 07:04:43 GMT 2026","Sun Aug 09 07:04:43 GMT 2026","22","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithMalformedToken","User cannot create offer with malformed token",""
"passed","Sun Aug 09 07:04:43 GMT 2026","Sun Aug 09 07:04:43 GMT 2026","61","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without email and password",""
"passed","Sun Aug 09 07:04:42 GMT 2026","Sun Aug 09 07:04:42 GMT 2026","50","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterAdminUser","Guest cannot register admin user",""
"passed","Sun Aug 09 07:04:45 GMT 2026","Sun Aug 09 07:04:46 GMT 2026","821","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [1] STUDENT",""
"passed","Sun Aug 09 07:04:49 GMT 2026","Sun Aug 09 07:04:51 GMT 2026","1391","","ui.LoginUITests","","ui.LoginUITests","loggedInUserNameIsShownInHeader","Logged in user name is shown in header",""
"passed","Sun Aug 09 07:04:42 GMT 2026","Sun Aug 09 07:04:42 GMT 2026","377","","register.RegisterTests","","register.RegisterTests","guestCanRegisterUser","Guest can register user [2] MENTOR",""
"passed","Sun Aug 09 07:04:45 GMT 2026","Sun Aug 09 07:04:46 GMT 2026","810","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [2] MENTOR",""
"passed","Sun Aug 09 07:04:42 GMT 2026","Sun Aug 09 07:04:42 GMT 2026","155","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithMultipleRoles","Guest cannot register with multiple roles",""
"passed","Sun Aug 09 07:04:46 GMT 2026","Sun Aug 09 07:04:48 GMT 2026","1867","","users.UserAccessTests","","users.UserAccessTests","adminCanGetUserByPublicId","Admin can get user by public id",""
"passed","Sun Aug 09 07:04:39 GMT 2026","Sun Aug 09 07:04:40 GMT 2026","667","","offer.OfferCreationTests","","offer.OfferCreationTests","userWithoutMentorRoleCannotCreateOffer","User without mentor role cannot create offer [2] ADMIN",""
"passed","Sun Aug 09 07:04:47 GMT 2026","Sun Aug 09 07:04:48 GMT 2026","1694","","users.UserEditTests","","users.UserEditTests","adminCannotUpdateUserWithDuplicateEmail","Admin cannot update user with duplicate email",""
"passed","Sun Aug 09 07:04:43 GMT 2026","Sun Aug 09 07:04:45 GMT 2026","1700","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user roles",""
"passed","Sun Aug 09 07:04:40 GMT 2026","Sun Aug 09 07:04:42 GMT 2026","1377","","offer.OfferCreationTests","","offer.OfferCreationTests","mentorCanCreateOffer","Mentor can create offer",""
"passed","Sun Aug 09 07:04:40 GMT 2026","Sun Aug 09 07:04:40 GMT 2026","580","","offer.OfferCreationTests","","offer.OfferCreationTests","userCannotCreateOfferWithExpiredToken","User cannot create offer with expired token",""
"passed","Sun Aug 09 07:04:35 GMT 2026","Sun Aug 09 07:04:42 GMT 2026","7165","","register.RegisterTests","","register.RegisterTests","guestCanRegisterUser","Guest can register user [1] STUDENT",""
"passed","Sun Aug 09 07:04:48 GMT 2026","Sun Aug 09 07:04:49 GMT 2026","1197","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUserByPublicId","User without admin role cannot get other user by public id [2] MENTOR",""
"passed","Sun Aug 09 07:04:43 GMT 2026","Sun Aug 09 07:04:46 GMT 2026","3234","","ui.LoginUITests","","ui.LoginUITests","studentCanLoginFromUi","Student can login from UI",""
"passed","Sun Aug 09 07:04:42 GMT 2026","Sun Aug 09 07:04:43 GMT 2026","182","","login.LoginTests","","login.LoginTests","guestCannotLoginWithoutRequiredFields","Guest cannot login without required fields Login without email",""
"passed","Sun Aug 09 07:04:48 GMT 2026","Sun Aug 09 07:04:49 GMT 2026","1100","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUserByPublicId","User without admin role cannot get other user by public id [1] STUDENT",""
"passed","Sun Aug 09 07:04:32 GMT 2026","Sun Aug 09 07:04:41 GMT 2026","9046","","login.LoginTests","","login.LoginTests","guestCanLoginWithNormalizedEmail","Guest can login with normalized email",""
"passed","Sun Aug 09 07:04:43 GMT 2026","Sun Aug 09 07:04:43 GMT 2026","28","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithoutRequiredFields","Guest cannot register without required fields Register user without first name",""
"passed","Sun Aug 09 07:04:42 GMT 2026","Sun Aug 09 07:04:42 GMT 2026","46","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithWeakPassword","Guest cannot register with weak password",""
"passed","Sun Aug 09 07:04:32 GMT 2026","Sun Aug 09 07:04:39 GMT 2026","7665","","framework.RestAssuredConnectorServerErrorTests","","framework.RestAssuredConnectorServerErrorTests","connectorRetriesAndReturnsServerError","Connector retries and returns server error",""
"passed","Sun Aug 09 07:04:45 GMT 2026","Sun Aug 09 07:04:47 GMT 2026","1427","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user status",""
"passed","Sun Aug 09 07:04:40 GMT 2026","Sun Aug 09 07:04:40 GMT 2026","41","","offer.OfferCreationTests","","offer.OfferCreationTests","guestCannotCreateOfferWithoutToken","Guest cannot create offer without token",""
"passed","Sun Aug 09 07:04:46 GMT 2026","Sun Aug 09 07:04:46 GMT 2026","760","","users.UserAccessTests","","users.UserAccessTests","userWithoutAdminRoleCannotGetUsersList","User without admin role cannot get users list [1] STUDENT",""
"passed","Sun Aug 09 07:04:40 GMT 2026","Sun Aug 09 07:04:42 GMT 2026","1374","","users.UserEditTests","","users.UserEditTests","adminCanUpdateUser","Admin can update user Update user last name",""
"passed","Sun Aug 09 07:04:47 GMT 2026","Sun Aug 09 07:04:48 GMT 2026","1398","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create admin user",""
"passed","Sun Aug 09 07:04:43 GMT 2026","Sun Aug 09 07:04:44 GMT 2026","549","","login.LoginTests","","login.LoginTests","guestCanLoginAfterSuccessfulRegistration","Guest can login after successful registration",""
"passed","Sun Aug 09 07:04:48 GMT 2026","Sun Aug 09 07:04:49 GMT 2026","878","","users.UserCreationTests","","users.UserCreationTests","adminCanCreateUser","Admin can create user Create mentor user",""
"passed","Sun Aug 09 07:04:44 GMT 2026","Sun Aug 09 07:04:45 GMT 2026","825","","users.UserCreationTests","","users.UserCreationTests","userWithoutAdminRoleCannotCreateUser","User without admin role cannot create user [2] MENTOR",""
"passed","Sun Aug 09 07:04:42 GMT 2026","Sun Aug 09 07:04:43 GMT 2026","462","","register.RegisterTests","","register.RegisterTests","guestCannotRegisterWithDuplicateEmail","Guest cannot register with duplicate email",""
"passed","Sun Aug 09 07:04:41 GMT 2026","Sun Aug 09 07:04:42 GMT 2026","1140","","login.LoginTests","","login.LoginTests","inactiveUserCannotLogin","Inactive user cannot login",""
"passed","Sun Aug 09 07:04:39 GMT 2026","Sun Aug 09 07:04:46 GMT 2026","6634","","ui.CatalogUITests","","ui.CatalogUITests","guestSeesActiveOfferInCatalog","Guest sees active offer in catalog",""
"passed","Sun Aug 09 07:04:44 GMT 2026","Sun Aug 09 07:04:44 GMT 2026","50","","login.LoginTests","","login.LoginTests","guestCannotLoginWithWhitespaceOnlyCredentials","Guest cannot login with whitespace only credentials",""
"passed","Sun Aug 09 07:04:46 GMT 2026","Sun Aug 09 07:04:48 GMT 2026","2481","","ui.CatalogUITests","","ui.CatalogUITests","guestCanOpenCatalog","Guest can open catalog",""
"passed","Sun Aug 09 07:04:43 GMT 2026","Sun Aug 09 07:04:43 GMT 2026","300","","register.RegisterTests","","register.RegisterTests","guestCanRegisterWithNormalizedEmail","Guest can register with normalized email",""
